"","GOID","Term","Class","Pvalue","p.adj","nlog10p.adj","OddsRatio","ExpCount","Count","Size","cluster"
"8707","GO:0043337","CDP-diacylglycerol-phosphatidylglycerol phosphatidyltransferase activity","MF",0.0609197907585004,0.25986642172126,0.585249833632038,Inf,0.0609197907585004,1,1,"7"
"8708","GO:0043727","5-amino-4-imidazole carboxylate lyase activity","MF",0.0609197907585004,0.25986642172126,0.585249833632038,Inf,0.0609197907585004,1,1,"7"
"8709","GO:0043795","glyceraldehyde oxidoreductase activity","MF",0.0609197907585004,0.25986642172126,0.585249833632038,Inf,0.0609197907585004,1,1,"7"
"8710","GO:0043997","histone acetyltransferase activity (H4-K12 specific)","MF",0.0609197907585004,0.25986642172126,0.585249833632038,Inf,0.0609197907585004,1,1,"7"
"8711","GO:0044105","L-xylulose reductase (NAD+) activity","MF",0.0609197907585004,0.25986642172126,0.585249833632038,Inf,0.0609197907585004,1,1,"7"
"8712","GO:0045153","electron transporter, transferring electrons within CoQH2-cytochrome c reductase complex activity","MF",0.0609197907585004,0.25986642172126,0.585249833632038,Inf,0.0609197907585004,1,1,"7"
"8713","GO:0046554","malate dehydrogenase (NADP+) activity","MF",0.0609197907585004,0.25986642172126,0.585249833632038,Inf,0.0609197907585004,1,1,"7"
"8714","GO:0046911","metal chelating activity","MF",0.0609197907585004,0.25986642172126,0.585249833632038,Inf,0.0609197907585004,1,1,"7"
"8715","GO:0046970","NAD-dependent histone deacetylase activity (H4-K16 specific)","MF",0.0609197907585004,0.25986642172126,0.585249833632038,Inf,0.0609197907585004,1,1,"7"
"8716","GO:0047191","1-alkylglycerophosphocholine O-acyltransferase activity","MF",0.0609197907585004,0.25986642172126,0.585249833632038,Inf,0.0609197907585004,1,1,"7"
"8717","GO:0047280","nicotinamide phosphoribosyltransferase activity","MF",0.0609197907585004,0.25986642172126,0.585249833632038,Inf,0.0609197907585004,1,1,"7"
"8718","GO:0047298","(S)-3-amino-2-methylpropionate transaminase activity","MF",0.0609197907585004,0.25986642172126,0.585249833632038,Inf,0.0609197907585004,1,1,"7"
"8719","GO:0047444","N-acylneuraminate-9-phosphate synthase activity","MF",0.0609197907585004,0.25986642172126,0.585249833632038,Inf,0.0609197907585004,1,1,"7"
"8720","GO:0050038","L-xylulose reductase (NADP+) activity","MF",0.0609197907585004,0.25986642172126,0.585249833632038,Inf,0.0609197907585004,1,1,"7"
"8721","GO:0050462","N-acetylneuraminate synthase activity","MF",0.0609197907585004,0.25986642172126,0.585249833632038,Inf,0.0609197907585004,1,1,"7"
"8722","GO:0051750","delta3,5-delta2,4-dienoyl-CoA isomerase activity","MF",0.0609197907585004,0.25986642172126,0.585249833632038,Inf,0.0609197907585004,1,1,"7"
"8723","GO:0060175","brain-derived neurotrophic factor-activated receptor activity","MF",0.0609197907585004,0.25986642172126,0.585249833632038,Inf,0.0609197907585004,1,1,"7"
"8724","GO:0070551","endoribonuclease activity, cleaving siRNA-paired mRNA","MF",0.0609197907585004,0.25986642172126,0.585249833632038,Inf,0.0609197907585004,1,1,"7"
"8725","GO:0086039","calcium-transporting ATPase activity involved in regulation of cardiac muscle cell membrane potential","MF",0.0609197907585004,0.25986642172126,0.585249833632038,Inf,0.0609197907585004,1,1,"7"
"8726","GO:0097372","NAD-dependent histone deacetylase activity (H3-K18 specific)","MF",0.0609197907585004,0.25986642172126,0.585249833632038,Inf,0.0609197907585004,1,1,"7"
"8727","GO:0099077","histone-dependent DNA binding","MF",0.0609197907585004,0.25986642172126,0.585249833632038,Inf,0.0609197907585004,1,1,"7"
"8728","GO:0102758","very-long-chain enoyl-CoA reductase activity","MF",0.0609197907585004,0.25986642172126,0.585249833632038,Inf,0.0609197907585004,1,1,"7"
"8729","GO:0106075","peptide N-succinyltransferase activity","MF",0.0609197907585004,0.25986642172126,0.585249833632038,Inf,0.0609197907585004,1,1,"7"
"8730","GO:0106078","histone succinyltransferase activity","MF",0.0609197907585004,0.25986642172126,0.585249833632038,Inf,0.0609197907585004,1,1,"7"
"8731","GO:1901707","leptomycin B binding","MF",0.0609197907585004,0.25986642172126,0.585249833632038,Inf,0.0609197907585004,1,1,"7"
"8732","GO:1990833","clathrin-uncoating ATPase activity","MF",0.0609197907585004,0.25986642172126,0.585249833632038,Inf,0.0609197907585004,1,1,"7"
"8733","GO:0042625","ATPase-coupled ion transmembrane transporter activity","MF",0.0614779164466749,0.261500083347253,0.582528168375116,2.12281816416936,3.53334786399303,7,58,"7"
"8734","GO:0001671","ATPase activator activity","MF",0.0624048893007268,0.264688919676094,0.577264238616485,2.94314781567923,1.52299476896251,4,25,"7"
"8735","GO:0016775","phosphotransferase activity, nitrogenous group as acceptor","MF",0.0634547189765709,0.265372256112102,0.576144483307467,6.1752688172043,0.426438535309503,2,7,"7"
"8736","GO:0035184","histone threonine kinase activity","MF",0.0634547189765709,0.265372256112102,0.576144483307467,6.1752688172043,0.426438535309503,2,7,"7"
"8737","GO:0051920","peroxiredoxin activity","MF",0.0634547189765709,0.265372256112102,0.576144483307467,6.1752688172043,0.426438535309503,2,7,"7"
"8738","GO:1990247","N6-methyladenosine-containing RNA binding","MF",0.0634547189765709,0.265372256112102,0.576144483307467,6.1752688172043,0.426438535309503,2,7,"7"
"8739","GO:1990405","protein antigen binding","MF",0.0634547189765709,0.265372256112102,0.576144483307467,6.1752688172043,0.426438535309503,2,7,"7"
"8740","GO:0004386","helicase activity","MF",0.0638983650826731,0.266481170582209,0.574333472570417,1.60274486510145,9.74716652136007,15,160,"7"
"8741","GO:0001883","purine nucleoside binding","MF",0.0652810727870852,0.270735115753106,0.567455410322144,1.36777097097934,23.3322798605057,31,383,"7"
"8742","GO:0032549","ribonucleoside binding","MF",0.0652810727870852,0.270735115753106,0.567455410322144,1.36777097097934,23.3322798605057,31,383,"7"
"8743","GO:0061134","peptidase regulator activity","MF",0.0669604533178065,0.276930628264502,0.557629009040777,1.48377650534682,13.9506320836966,20,229,"7"
"8744","GO:0004713","protein tyrosine kinase activity","MF",0.0681456008529682,0.281053541639452,0.551210937662345,1.65014464802314,8.22417175239756,13,135,"7"
"8745","GO:0005092","GDP-dissociation inhibitor activity","MF",0.0697089092959171,0.283584200487205,0.547317968948645,3.56419454984477,0.974716652136007,3,16,"7"
"8746","GO:0008191","metalloendopeptidase inhibitor activity","MF",0.0697089092959171,0.283584200487205,0.547317968948645,3.56419454984477,0.974716652136007,3,16,"7"
"8747","GO:0019211","phosphatase activator activity","MF",0.0697089092959171,0.283584200487205,0.547317968948645,3.56419454984477,0.974716652136007,3,16,"7"
"8748","GO:0035615","clathrin adaptor activity","MF",0.0697089092959171,0.283584200487205,0.547317968948645,3.56419454984477,0.974716652136007,3,16,"7"
"8749","GO:0070402","NADPH binding","MF",0.0697089092959171,0.283584200487205,0.547317968948645,3.56419454984477,0.974716652136007,3,16,"7"
"8750","GO:0030371","translation repressor activity","MF",0.0703437541572352,0.285389198252044,0.544562468601572,2.80920515749959,1.58391455972101,4,26,"7"
"8751","GO:0097110","scaffold protein binding","MF",0.0712676588692649,0.288353969354506,0.540074065904225,2.04247405872663,3.65518744551003,7,60,"7"
"8752","GO:0048487","beta-tubulin binding","MF",0.0720225652519337,0.290620783570641,0.536673330618574,2.41492587601078,2.25403225806452,5,37,"7"
"8753","GO:0019888","protein phosphatase regulator activity","MF",0.0734759893392192,0.295686393755941,0.529168659419328,1.83216268805467,5.17818221447254,9,85,"7"
"8754","GO:0004714","transmembrane receptor protein tyrosine kinase activity","MF",0.0764899435376032,0.306189120686093,0.514010244434412,2.004533786712,3.71610723626853,7,61,"7"
"8755","GO:0001882","nucleoside binding","MF",0.0764960093877513,0.306189120686093,0.514010244434412,1.34436946544485,23.6977986050567,31,389,"7"
"8756","GO:0016874","ligase activity","MF",0.0786788551129976,0.307949462861221,0.511520549088294,1.54886672710789,10.0517654751526,15,165,"7"
"8757","GO:0043014","alpha-tubulin binding","MF",0.0789770442465311,0.307949462861221,0.511520549088294,2.34161017179885,2.31495204882302,5,38,"7"
"8758","GO:0019208","phosphatase regulator activity","MF",0.0790021342176087,0.307949462861221,0.511520549088294,1.73863221514623,6.03105928509154,10,99,"7"
"8759","GO:0005525","GTP binding","MF",0.079371096991882,0.307949462861221,0.511520549088294,1.34584325059504,22.9058413251962,30,376,"7"
"8760","GO:0036094","small molecule binding","MF",0.0797055875297978,0.307949462861221,0.511520549088294,1.13409849352922,153.700632083697,170,2523,"7"
"8761","GO:0016835","carbon-oxygen lyase activity","MF",0.080341391818501,0.307949462861221,0.511520549088294,1.87474747474747,4.50806451612903,8,74,"7"
"8762","GO:0005001","transmembrane receptor protein tyrosine phosphatase activity","MF",0.0809563425626584,0.307949462861221,0.511520549088294,3.30941704035874,1.03563644289451,3,17,"7"
"8763","GO:0008656","cysteine-type endopeptidase activator activity involved in apoptotic process","MF",0.0809563425626584,0.307949462861221,0.511520549088294,3.30941704035874,1.03563644289451,3,17,"7"
"8764","GO:0019198","transmembrane receptor protein phosphatase activity","MF",0.0809563425626584,0.307949462861221,0.511520549088294,3.30941704035874,1.03563644289451,3,17,"7"
"8765","GO:0030275","LRR domain binding","MF",0.0809563425626584,0.307949462861221,0.511520549088294,3.30941704035874,1.03563644289451,3,17,"7"
"8766","GO:0042171","lysophosphatidic acid acyltransferase activity","MF",0.0809563425626584,0.307949462861221,0.511520549088294,3.30941704035874,1.03563644289451,3,17,"7"
"8767","GO:0140312","cargo adaptor activity","MF",0.0809563425626584,0.307949462861221,0.511520549088294,3.30941704035874,1.03563644289451,3,17,"7"
"8768","GO:0008061","chitin binding","MF",0.0812673063411395,0.307949462861221,0.511520549088294,5.14575866188769,0.487358326068004,2,8,"7"
"8769","GO:0008239","dipeptidyl-peptidase activity","MF",0.0812673063411395,0.307949462861221,0.511520549088294,5.14575866188769,0.487358326068004,2,8,"7"
"8770","GO:0010484","H3 histone acetyltransferase activity","MF",0.0812673063411395,0.307949462861221,0.511520549088294,5.14575866188769,0.487358326068004,2,8,"7"
"8771","GO:0016413","O-acetyltransferase activity","MF",0.0812673063411395,0.307949462861221,0.511520549088294,5.14575866188769,0.487358326068004,2,8,"7"
"8772","GO:0016861","intramolecular oxidoreductase activity, interconverting aldoses and ketoses","MF",0.0812673063411395,0.307949462861221,0.511520549088294,5.14575866188769,0.487358326068004,2,8,"7"
"8773","GO:0019798","procollagen-proline dioxygenase activity","MF",0.0812673063411395,0.307949462861221,0.511520549088294,5.14575866188769,0.487358326068004,2,8,"7"
"8774","GO:0030881","beta-2-microglobulin binding","MF",0.0812673063411395,0.307949462861221,0.511520549088294,5.14575866188769,0.487358326068004,2,8,"7"
"8775","GO:0031545","peptidyl-proline 4-dioxygenase activity","MF",0.0812673063411395,0.307949462861221,0.511520549088294,5.14575866188769,0.487358326068004,2,8,"7"
"8776","GO:0032050","clathrin heavy chain binding","MF",0.0812673063411395,0.307949462861221,0.511520549088294,5.14575866188769,0.487358326068004,2,8,"7"
"8777","GO:0051117","ATPase binding","MF",0.0871025796627969,0.329225699839382,0.482506270474396,1.76227870929449,5.36094158674804,9,88,"7"
"8778","GO:0003785","actin monomer binding","MF",0.0876785799623628,0.329733299455435,0.481837191651263,2.57480550568522,1.70575414123801,4,28,"7"
"8779","GO:0043015","gamma-tubulin binding","MF",0.0876785799623628,0.329733299455435,0.481837191651263,2.57480550568522,1.70575414123801,4,28,"7"
"8780","GO:0043177","organic acid binding","MF",0.0906065208844116,0.339888280604087,0.46866380969385,1.43612152955015,13.6460331299041,19,224,"7"
"8781","GO:0004866","endopeptidase inhibitor activity","MF",0.0928494286858367,0.347429065232968,0.459133852146041,1.48381277372659,11.1483217088056,16,183,"7"
"8782","GO:0019001","guanyl nucleotide binding","MF",0.0934253449748009,0.347840498871266,0.458619854730176,1.31436097747347,24.1851569311247,31,397,"7"
"8783","GO:0032561","guanyl ribonucleotide binding","MF",0.0934253449748009,0.347840498871266,0.458619854730176,1.31436097747347,24.1851569311247,31,397,"7"
"8784","GO:0016504","peptidase activator activity","MF",0.0939175381210983,0.348803195061691,0.457419545553385,2.20754716981132,2.43679163034002,5,40,"7"
"8785","GO:0005509","calcium ion binding","MF",0.0958095884020161,0.352319013002443,0.45306391935285,1.22885313959523,43.2530514385353,52,710,"7"
"8786","GO:0004385","guanylate kinase activity","MF",0.100386068730822,0.352319013002443,0.45306391935285,4.41039426523298,0.548278116826504,2,9,"7"
"8787","GO:0005225","volume-sensitive anion channel activity","MF",0.100386068730822,0.352319013002443,0.45306391935285,4.41039426523298,0.548278116826504,2,9,"7"
"8788","GO:0008297","single-stranded DNA exodeoxyribonuclease activity","MF",0.100386068730822,0.352319013002443,0.45306391935285,4.41039426523298,0.548278116826504,2,9,"7"
"8789","GO:0031628","opioid receptor binding","MF",0.100386068730822,0.352319013002443,0.45306391935285,4.41039426523298,0.548278116826504,2,9,"7"
"8790","GO:0043184","vascular endothelial growth factor receptor 2 binding","MF",0.100386068730822,0.352319013002443,0.45306391935285,4.41039426523298,0.548278116826504,2,9,"7"
"8791","GO:0015036","disulfide oxidoreductase activity","MF",0.101890692751975,0.352319013002443,0.45306391935285,2.1461016272337,2.49771142109852,5,41,"7"
"8792","GO:0016859","cis-trans isomerase activity","MF",0.101890692751975,0.352319013002443,0.45306391935285,2.1461016272337,2.49771142109852,5,41,"7"
"8793","GO:0042169","SH2 domain binding","MF",0.101890692751975,0.352319013002443,0.45306391935285,2.1461016272337,2.49771142109852,5,41,"7"
"8794","GO:0003756","protein disulfide isomerase activity","MF",0.105577550595294,0.352319013002443,0.45306391935285,2.89540358744395,1.15747602441151,3,19,"7"
"8795","GO:0016864","intramolecular oxidoreductase activity, transposing S-S bonds","MF",0.105577550595294,0.352319013002443,0.45306391935285,2.89540358744395,1.15747602441151,3,19,"7"
"8796","GO:0071617","lysophospholipid acyltransferase activity","MF",0.105577550595294,0.352319013002443,0.45306391935285,2.89540358744395,1.15747602441151,3,19,"7"
"8797","GO:0016407","acetyltransferase activity","MF",0.106516806507287,0.352319013002443,0.45306391935285,1.62825384761543,6.39657802964255,10,105,"7"
"8798","GO:0046332","SMAD binding","MF",0.107403381233255,0.352319013002443,0.45306391935285,1.74221545489151,4.81266346992153,8,79,"7"
"8799","GO:0051879","Hsp90 protein binding","MF",0.110188783911203,0.352319013002443,0.45306391935285,2.08797746533596,2.55863121185702,5,42,"7"
"8800","GO:0000166","nucleotide binding","MF",0.11074461011424,0.352319013002443,0.45306391935285,1.12542861935917,129.759154315606,143,2130,"7"
"8801","GO:0035639","purine ribonucleoside triphosphate binding","MF",0.111002016226431,0.352319013002443,0.45306391935285,1.1347600376365,110.630340017437,123,1816,"7"
"8802","GO:1901265","nucleoside phosphate binding","MF",0.111875554987365,0.352319013002443,0.45306391935285,1.12478873239437,129.820074106364,143,2131,"7"
"8803","GO:0017076","purine nucleotide binding","MF",0.11290461062829,0.352319013002443,0.45306391935285,1.13102061337355,115.503923278117,128,1896,"7"
"8804","GO:0008022","protein C-terminus binding","MF",0.114467620786692,0.352319013002443,0.45306391935285,1.43184750794667,11.5138404533566,16,189,"7"
"8805","GO:0016829","lyase activity","MF",0.114467620786692,0.352319013002443,0.45306391935285,1.43184750794667,11.5138404533566,16,189,"7"
"8806","GO:0030414","peptidase inhibitor activity","MF",0.114467620786692,0.352319013002443,0.45306391935285,1.43184750794667,11.5138404533566,16,189,"7"
"8807","GO:0032555","purine ribonucleotide binding","MF",0.114967407596267,0.352319013002443,0.45306391935285,1.13030551315112,114.651046207498,127,1882,"7"
"8808","GO:0015399","primary active transmembrane transporter activity","MF",0.116771349054398,0.352319013002443,0.45306391935285,1.59449551527783,6.51841761115955,10,107,"7"
"8809","GO:0030291","protein serine/threonine kinase inhibitor activity","MF",0.117102251481398,0.352319013002443,0.45306391935285,2.28831704235654,1.88851351351351,4,31,"7"
"8810","GO:0051059","NF-kappaB binding","MF",0.117102251481398,0.352319013002443,0.45306391935285,2.28831704235654,1.88851351351351,4,31,"7"
"8811","GO:0070003","threonine-type peptidase activity","MF",0.117102251481398,0.352319013002443,0.45306391935285,2.28831704235654,1.88851351351351,4,31,"7"
